"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","transporter activity","GO:0005215","false","3.220602706800244e-8","7.492062846396177","1175","161","31","22791","AT1G69870,AT5G27350,AT2G17500,AT5G47560,AT3G51895,AT5G61810,AT3G47960,AT5G65380,AT5G13740,AT4G02050,AT1G79520,AT1G22570,AT1G31820,AT5G17860,AT2G35060,AT4G00430,AT3G28100,AT5G24030,AT1G66570,AT5G17850,AT2G36380,AT2G23150,AT1G75220,AT1G71140,AT4G21680,AT3G61430,AT1G66760,AT5G52050,AT2G41700,AT5G64410,AT5G40240"
"GO:MF","transmembrane transporter activity","GO:0022857","true","3.220602706800244e-8","7.492062846396177","1148","161","31","22791","AT1G69870,AT5G27350,AT2G17500,AT5G47560,AT3G51895,AT5G61810,AT3G47960,AT5G65380,AT5G13740,AT4G02050,AT1G79520,AT1G22570,AT1G31820,AT5G17860,AT2G35060,AT4G00430,AT3G28100,AT5G24030,AT1G66570,AT5G17850,AT2G36380,AT2G23150,AT1G75220,AT1G71140,AT4G21680,AT3G61430,AT1G66760,AT5G52050,AT2G41700,AT5G64410,AT5G40240"
"GO:MF","secondary active transmembrane transporter activity","GO:0015291","false","0.000015222059903063161","4.817526573321009","285","161","13","22791","AT1G69870,AT3G51895,AT3G47960,AT5G65380,AT4G02050,AT1G31820,AT5G17860,AT1G66570,AT5G17850,AT1G71140,AT4G21680,AT1G66760,AT5G52050"
"GO:MF","symporter activity","GO:0015293","false","0.00041577424597796575","3.3811424153798653","97","161","7","22791","AT1G69870,AT3G51895,AT3G47960,AT4G02050,AT1G31820,AT1G66570,AT4G21680"
"GO:MF","active transmembrane transporter activity","GO:0022804","false","0.00041577424597796575","3.3811424153798653","529","161","15","22791","AT1G69870,AT3G51895,AT3G47960,AT5G65380,AT4G02050,AT1G31820,AT5G17860,AT1G66570,AT5G17850,AT2G36380,AT1G71140,AT4G21680,AT1G66760,AT5G52050,AT2G41700"
"GO:MF","monooxygenase activity","GO:0004497","true","0.0018329181841205953","2.7368569201867032","339","161","11","22791","AT4G19230,AT3G03470,AT1G14520,AT1G62570,AT2G45570,AT2G34770,AT3G48520,AT3G26290,AT5G24140,AT3G14680,AT1G13080"
"GO:MF","oxidoreductase activity","GO:0016491","false","0.0046318200347465165","2.3342483230791697","1456","161","24","22791","AT5G16970,AT4G19230,AT4G16765,AT3G03470,AT3G28200,AT1G23800,AT1G14520,AT1G07040,AT4G15765,AT1G62570,AT5G14780,AT2G45570,AT2G34770,AT1G09500,AT3G48520,AT3G26290,AT5G24140,AT1G54100,AT1G21400,AT3G14680,AT2G37770,AT1G13080,AT2G33380,AT4G33150"
"GO:MF","UDP-glycosyltransferase activity","GO:0008194","true","0.006034075378668579","2.2193892688485772","275","161","9","22791","AT4G01070,AT1G05560,AT1G73880,AT2G43820,AT1G70090,AT4G24000,AT4G15550,AT3G46650,AT2G04560"
"GO:MF","UDP-glucose:4-aminobenzoate acylglucosyltransferase activity","GO:0080002","false","0.006034075378668579","2.2193892688485772","3","161","2","22791","AT1G05560,AT2G43820"
"GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","GO:0016709","false","0.006034075378668579","2.2193892688485772","73","161","5","22791","AT4G19230,AT3G03470,AT1G62570,AT2G34770,AT5G24140"
"GO:MF","hexosyltransferase activity","GO:0016758","false","0.018209999786419014","1.739690059298822","328","161","9","22791","AT4G01070,AT1G05560,AT1G73880,AT2G43820,AT1G70090,AT3G57520,AT4G24000,AT5G57550,AT2G04560"
"GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","GO:0016705","false","0.02271986133433411","1.643594323573576","415","161","10","22791","AT4G19230,AT3G03470,AT1G62570,AT2G45570,AT2G34770,AT3G48520,AT3G26290,AT5G24140,AT3G14680,AT1G13080"
"GO:MF","oxidoreductase activity, acting on the aldehyde or oxo group of donors","GO:0016903","true","0.023407819874343497","1.6306390331480045","61","161","4","22791","AT1G23800,AT5G14780,AT1G54100,AT1G21400"
"GO:MF","iron ion binding","GO:0005506","true","0.023407819874343497","1.6306390331480045","354","161","9","22791","AT4G19230,AT3G03470,AT1G14520,AT2G45570,AT2G34770,AT3G48520,AT3G26290,AT3G14680,AT1G13080"
"GO:MF","glucosyltransferase activity","GO:0046527","false","0.023407819874343497","1.6306390331480045","160","161","6","22791","AT4G01070,AT1G05560,AT1G73880,AT2G43820,AT4G24000,AT5G57550"
"GO:MF","glycosyltransferase activity","GO:0016757","false","0.025654565883338743","1.5908353299100049","598","161","12","22791","AT4G01070,AT1G05560,AT1G73880,AT2G43820,AT1G70090,AT3G57520,AT5G65470,AT4G24000,AT4G15550,AT3G46650,AT5G57550,AT2G04560"
"GO:MF","antiporter activity","GO:0015297","false","0.026858073636652147","1.5709251398048234","170","161","6","22791","AT5G65380,AT5G17860,AT5G17850,AT1G71140,AT1G66760,AT5G52050"
"GO:MF","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity","GO:0043878","false","0.026858073636652147","1.5709251398048234","8","161","2","22791","AT1G23800,AT1G54100"
"GO:MF","heme binding","GO:0020037","true","0.02783081895041737","1.555474013916972","382","161","9","22791","AT4G19230,AT3G03470,AT3G28200,AT2G47770,AT2G45570,AT3G48520,AT3G26290,AT3G14680,AT1G13080"
"GO:MF","carbohydrate transmembrane transporter activity","GO:0015144","false","0.02783081895041737","1.555474013916972","73","161","4","22791","AT5G27350,AT4G02050,AT1G66570,AT1G75220"
"GO:MF","lipase activity","GO:0016298","true","0.02783081895041737","1.555474013916972","122","161","5","22791","AT5G16120,AT5G58670,AT5G14180,AT1G73480,AT3G05630"
"GO:MF","xenobiotic transmembrane transporter activity","GO:0042910","false","0.02783081895041737","1.555474013916972","73","161","4","22791","AT5G65380,AT1G71140,AT1G66760,AT5G52050"
"GO:MF","UDP-glucosyltransferase activity","GO:0035251","false","0.02783081895041737","1.555474013916972","122","161","5","22791","AT4G01070,AT1G05560,AT1G73880,AT2G43820,AT4G24000"
"GO:MF","inorganic anion transmembrane transporter activity","GO:0015103","false","0.03730611469603513","1.4282199788856278","80","161","4","22791","AT1G69870,AT3G51895,AT5G61810,AT4G21680"
"GO:MF","tetrapyrrole binding","GO:0046906","false","0.0426085772539378","1.3705029671156665","418","161","9","22791","AT4G19230,AT3G03470,AT3G28200,AT2G47770,AT2G45570,AT3G48520,AT3G26290,AT3G14680,AT1G13080"
"GO:MF","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","GO:0016620","false","0.0446881059362214","1.3498080521169813","42","161","3","22791","AT1G23800,AT5G14780,AT1G54100"
"GO:MF","inorganic molecular entity transmembrane transporter activity","GO:0015318","false","0.04537399310247984","1.343192999308752","430","161","9","22791","AT1G69870,AT3G51895,AT5G61810,AT3G47960,AT2G35060,AT4G00430,AT2G23150,AT4G21680,AT3G61430"
"GO:MF","aldehyde dehydrogenase [NAD(P)+] activity","GO:0004030","false","0.04537399310247984","1.343192999308752","13","161","2","22791","AT1G23800,AT1G54100"
"GO:MF","aldehyde dehydrogenase (NAD+) activity","GO:0004029","false","0.04537399310247984","1.343192999308752","13","161","2","22791","AT1G23800,AT1G54100"
"GO:BP","transmembrane transport","GO:0055085","true","3.425995458968227e-10","9.465213217011591","1238","149","35","21899","AT1G69870,AT4G33950,AT5G27350,AT3G14810,AT2G17500,AT5G47560,AT3G51895,AT5G61810,AT1G76520,AT3G47960,AT5G65380,AT5G13740,AT4G02050,AT4G32250,AT1G53470,AT1G79520,AT1G22570,AT1G31820,AT5G17860,AT2G35060,AT4G00430,AT3G28100,AT5G24030,AT1G66570,AT5G17850,AT2G36380,AT1G75220,AT1G71140,AT4G21680,AT3G61430,AT1G66760,AT5G52050,AT2G41700,AT5G64410,AT5G40240"
"GO:BP","transport","GO:0006810","false","1.566971823300104e-7","6.804938812781763","2475","149","45","21899","AT1G69870,AT4G33950,AT5G27350,AT3G14810,AT2G17500,AT5G47560,AT3G51895,AT5G60460,AT1G50260,AT5G61810,AT1G76520,AT1G01140,AT3G47960,AT5G65380,AT5G13740,AT4G02050,AT4G32250,AT1G53470,AT1G79520,AT1G22570,AT1G69480,AT1G31820,AT5G17860,AT2G35060,AT4G00430,AT3G28100,AT1G09180,AT4G16670,AT5G24030,AT1G66570,AT5G17850,AT2G36380,AT5G60860,AT2G23150,AT1G75220,AT4G39180,AT1G71140,AT3G05630,AT4G21680,AT3G61430,AT1G66760,AT5G52050,AT2G41700,AT5G64410,AT5G40240"
